From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes,overall_capacity,Overall_capacity
1501,4254,900.0,0.16,0.192,0.282,4.0,50,39.0,2,1800.0,1800.0
1502,4256,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
1502,4258,700.0,0.05,0.075,0.667,4.0,40,24.0,1,700.0,700.0
1502,4259,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
1502,4260,700.0,0.05,0.067,0.667,4.0,45,27.0,1,700.0,700.0
1503,1505,400.0,0.23,0.394,0.667,4.0,35,21.0,1,400.0,400.0
1503,4255,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
1503,1500,900.0,0.12,0.16,0.282,4.0,45,35.1,2,1800.0,1800.0
1504,4578,500.0,0.04,0.053,0.667,4.0,45,27.0,1,500.0,500.0
1504,4579,1000.0,0.05,0.06,0.282,4.0,50,39.0,2,2000.0,2000.0
1504,1501,900.0,0.12,0.144,0.282,4.0,50,39.0,2,1800.0,1800.0
1505,1509,400.0,0.11,0.189,0.667,4.0,35,21.0,1,400.0,400.0
1505,1501,400.0,0.12,0.206,0.667,4.0,35,21.0,1,400.0,400.0
1505,1503,400.0,0.23,0.394,0.667,4.0,35,21.0,1,400.0,400.0
1505,1015,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
1506,1508,400.0,0.23,0.394,0.667,4.0,35,21.0,1,400.0,400.0
1506,1510,1100.0,0.35,0.42,0.282,4.0,50,39.0,2,2200.0,2200.0
1506,4579,1000.0,0.04,0.048,0.282,4.0,50,39.0,2,2000.0,2000.0
1507,1508,700.0,0.09,0.135,0.667,4.0,40,24.0,1,700.0,700.0
1507,1509,700.0,0.12,0.18,0.667,4.0,40,24.0,1,700.0,700.0
1507,1533,500.0,0.14,0.187,0.667,4.0,45,27.0,1,500.0,500.0
1507,4578,500.0,0.19,0.253,0.667,4.0,45,27.0,1,500.0,500.0
1508,1531,700.0,0.13,0.195,0.667,4.0,40,24.0,1,700.0,700.0
1508,1506,400.0,0.23,0.394,0.667,4.0,35,21.0,1,400.0,400.0
1508,1507,700.0,0.09,0.135,0.667,4.0,40,24.0,1,700.0,700.0
1508,462,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
1509,1534,700.0,0.05,0.075,0.667,4.0,40,24.0,1,700.0,700.0
1509,1505,400.0,0.11,0.189,0.667,4.0,35,21.0,1,400.0,400.0
1509,1507,700.0,0.12,0.18,0.667,4.0,40,24.0,1,700.0,700.0
1510,1511,1100.0,0.14,0.153,0.282,4.0,55,42.9,2,2200.0,2200.0
1510,1528,400.0,0.23,0.552,0.667,4.0,25,15.0,1,400.0,400.0
1510,1506,1100.0,0.35,0.42,0.282,4.0,50,39.0,2,2200.0,2200.0
1511,2308,1100.0,0.16,0.175,0.282,4.0,55,42.9,2,2200.0,2200.0
1511,1510,1100.0,0.14,0.153,0.282,4.0,55,42.9,2,2200.0,2200.0
1512,1515,400.0,0.13,0.195,0.667,4.0,40,24.0,1,400.0,400.0
1512,2308,400.0,0.1,0.15,0.667,4.0,40,24.0,1,400.0,400.0
1512,1511,400.0,0.19,0.285,0.667,4.0,40,24.0,1,400.0,400.0
1512,459,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
1513,4009,800.0,0.06,0.08,0.282,4.0,45,35.1,2,1600.0,1600.0
1513,4010,900.0,0.05,0.055,0.282,4.0,55,42.9,3,2700.0,2700.0
1513,4012,1100.0,0.07,0.07,0.282,4.0,60,46.8,3,3300.0,3300.0
1514,4009,800.0,0.05,0.067,0.282,4.0,45,35.1,3,2400.0,2400.0
1514,4575,800.0,0.05,0.067,0.282,4.0,45,35.1,2,1600.0,1600.0
1515,1519,400.0,0.23,0.394,0.667,4.0,35,21.0,1,400.0,400.0
1515,4574,400.0,0.27,0.405,0.667,4.0,40,24.0,1,400.0,400.0
1515,1512,400.0,0.13,0.195,0.667,4.0,40,24.0,1,400.0,400.0
1516,4206,700.0,0.05,0.067,0.667,4.0,45,27.0,2,1400.0,1400.0
1516,4207,1100.0,0.05,0.05,0.282,4.0,60,46.8,3,3300.0,3300.0
1516,4208,1100.0,0.05,0.05,0.282,4.0,60,46.8,2,2200.0,2200.0
1517,2060,600.0,0.33,0.44,0.667,4.0,45,27.0,1,600.0,600.0
1517,4573,700.0,0.17,0.227,0.667,4.0,45,27.0,1,700.0,700.0
1517,453,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
1518,1521,800.0,0.05,0.067,0.282,4.0,45,35.1,2,1600.0,1600.0
1518,4572,800.0,0.03,0.04,0.282,4.0,45,35.1,4,3200.0,3200.0
1519,1526,400.0,0.23,0.394,0.667,4.0,35,21.0,1,400.0,400.0
1519,2644,700.0,0.14,0.21,0.667,4.0,40,24.0,1,700.0,700.0
1519,3607,700.0,0.1,0.15,0.667,4.0,40,24.0,1,700.0,700.0
1519,1515,400.0,0.23,0.394,0.667,4.0,35,21.0,1,400.0,400.0
1520,2637,800.0,0.08,0.107,0.282,4.0,45,35.1,2,1600.0,1600.0
1520,4328,800.0,0.05,0.067,0.282,4.0,45,35.1,2,1600.0,1600.0
1520,4329,700.0,0.05,0.075,0.667,4.0,40,24.0,1,700.0,700.0
1521,1522,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
1521,2637,800.0,0.07,0.093,0.282,4.0,45,35.1,2,1600.0,1600.0
1521,1518,800.0,0.05,0.067,0.282,4.0,45,35.1,4,3200.0,3200.0
1522,1524,400.0,0.24,0.36,0.667,4.0,40,24.0,1,400.0,400.0
1522,2636,400.0,0.08,0.12,0.667,4.0,40,24.0,1,400.0,400.0
1522,1521,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
1522,1024,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
1523,3608,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
1523,4328,800.0,0.05,0.067,0.282,4.0,45,35.1,1,800.0,800.0
1523,4570,800.0,0.05,0.06,0.282,4.0,50,39.0,2,1600.0,1600.0
1524,2027,400.0,0.19,0.285,0.667,4.0,40,24.0,1,400.0,400.0
1524,3173,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1524,3608,400.0,0.1,0.15,0.667,4.0,40,24.0,1,400.0,400.0
1524,1522,400.0,0.24,0.36,0.667,4.0,40,24.0,1,400.0,400.0
1525,1528,700.0,0.14,0.21,0.667,4.0,40,24.0,1,700.0,700.0
1525,1530,400.0,0.12,0.206,0.667,4.0,35,21.0,1,400.0,400.0
1525,2644,700.0,0.08,0.12,0.667,4.0,40,24.0,1,700.0,700.0
1525,459,400.0,0.11,0.275,0.0,4.0,24,24.0,5,2000.0,2000.0
1526,1547,400.0,0.24,0.411,0.667,4.0,35,21.0,1,400.0,400.0
1526,2299,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
1526,3609,400.0,0.11,0.189,0.667,4.0,35,21.0,1,400.0,400.0
1526,1519,400.0,0.23,0.394,0.667,4.0,35,21.0,1,400.0,400.0
1527,3173,400.0,0.22,0.33,0.667,4.0,40,24.0,1,400.0,400.0
1527,3609,400.0,0.12,0.206,0.667,4.0,35,21.0,1,400.0,400.0
1527,4627,800.0,0.04,0.048,0.282,4.0,50,39.0,1,800.0,800.0
1527,4628,800.0,0.04,0.048,0.282,4.0,50,39.0,1,800.0,800.0
1528,4326,700.0,0.05,0.075,0.667,4.0,40,24.0,1,700.0,700.0
1528,4327,700.0,0.06,0.09,0.667,4.0,40,24.0,1,700.0,700.0
1528,1510,400.0,0.23,0.552,0.667,4.0,25,15.0,1,400.0,400.0
1528,1525,700.0,0.14,0.21,0.667,4.0,40,24.0,1,700.0,700.0
1529,1530,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
1529,1532,700.0,0.1,0.15,0.667,4.0,40,24.0,1,700.0,700.0
1529,1541,400.0,0.17,0.291,0.667,4.0,35,21.0,1,400.0,400.0
1529,3864,700.0,0.06,0.09,0.667,4.0,40,24.0,1,700.0,700.0
1530,2299,400.0,0.1,0.171,0.667,4.0,35,21.0,1,400.0,400.0
1530,1525,400.0,0.12,0.206,0.667,4.0,35,21.0,1,400.0,400.0
1530,1529,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
1531,1540,400.0,0.14,0.24,0.667,4.0,35,21.0,1,400.0,400.0
1531,2654,700.0,0.1,0.15,0.667,4.0,40,24.0,1,700.0,700.0
1531,1508,700.0,0.13,0.195,0.667,4.0,40,24.0,1,700.0,700.0
1531,461,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
1531,462,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
1532,2299,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
1532,2643,700.0,0.07,0.093,0.667,4.0,45,27.0,1,700.0,700.0
1532,1529,700.0,0.1,0.15,0.667,4.0,40,24.0,1,700.0,700.0
1533,4116,500.0,0.14,0.187,0.667,4.0,45,27.0,1,500.0,500.0
1533,4577,400.0,0.11,0.189,0.667,4.0,35,21.0,1,400.0,400.0
1533,1507,500.0,0.14,0.187,0.667,4.0,45,27.0,1,500.0,500.0
1534,1536,400.0,0.29,0.497,0.667,4.0,35,21.0,1,400.0,400.0
1534,4257,700.0,0.13,0.195,0.667,4.0,40,24.0,1,700.0,700.0
1534,1509,700.0,0.05,0.075,0.667,4.0,40,24.0,1,700.0,700.0
1534,460,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
1535,4119,900.0,0.05,0.055,0.282,4.0,55,42.9,3,2700.0,2700.0
1535,4121,900.0,0.05,0.06,0.282,4.0,50,39.0,2,1800.0,1800.0
1535,4124,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
1535,4126,700.0,0.05,0.06,0.667,4.0,50,30.0,2,1400.0,1400.0
1536,3758,900.0,0.05,0.06,0.282,4.0,50,39.0,2,1800.0,1800.0
1536,4109,900.0,0.12,0.144,0.282,4.0,50,39.0,2,1800.0,1800.0
1536,1534,400.0,0.29,0.497,0.667,4.0,35,21.0,1,400.0,400.0
1537,4110,400.0,0.05,0.067,0.667,4.0,45,27.0,1,400.0,400.0
1537,4113,900.0,0.05,0.06,0.282,4.0,50,39.0,2,1800.0,1800.0
1537,4114,900.0,0.05,0.06,0.282,4.0,50,39.0,2,1800.0,1800.0
1537,4115,500.0,0.05,0.067,0.667,4.0,45,27.0,1,500.0,500.0
1538,1539,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
1538,2655,900.0,0.29,0.29,0.282,4.0,60,46.8,3,2700.0,2700.0
1538,3757,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
1538,4117,900.0,0.05,0.055,0.282,4.0,55,42.9,3,2700.0,2700.0
1539,2656,400.0,0.13,0.156,0.667,4.0,50,30.0,1,400.0,400.0
1539,3610,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
1539,3611,400.0,0.09,0.135,0.667,4.0,40,24.0,1,400.0,400.0
1539,1538,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
1540,1541,400.0,0.06,0.103,0.667,4.0,35,21.0,1,400.0,400.0
1540,4577,400.0,0.1,0.171,0.667,4.0,35,21.0,1,400.0,400.0
1540,1531,400.0,0.14,0.24,0.667,4.0,35,21.0,1,400.0,400.0
1541,1542,400.0,0.3,0.514,0.667,4.0,35,21.0,1,400.0,400.0
1541,1529,400.0,0.17,0.291,0.667,4.0,35,21.0,1,400.0,400.0
1541,1540,400.0,0.06,0.103,0.667,4.0,35,21.0,1,400.0,400.0
1541,462,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
1542,1545,900.0,0.06,0.072,0.282,4.0,50,39.0,2,1800.0,1800.0
1542,4111,900.0,0.19,0.228,0.282,4.0,50,39.0,2,1800.0,1800.0
1542,1541,400.0,0.3,0.514,0.667,4.0,35,21.0,1,400.0,400.0
1543,4050,700.0,0.05,0.067,0.667,4.0,45,27.0,1,700.0,700.0
1543,4051,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
1543,4053,900.0,0.05,0.06,0.282,4.0,50,39.0,2,1800.0,1800.0
1543,4054,700.0,0.05,0.067,0.667,4.0,45,27.0,1,700.0,700.0
1544,1547,900.0,0.1,0.12,0.282,4.0,50,39.0,2,1800.0,1800.0
1544,4051,900.0,0.05,0.055,0.282,4.0,55,42.9,3,2700.0,2700.0
1545,2295,400.0,0.26,0.446,0.667,4.0,35,21.0,1,400.0,400.0
1545,4052,900.0,0.06,0.072,0.282,4.0,50,39.0,2,1800.0,1800.0
1545,1542,900.0,0.06,0.072,0.282,4.0,50,39.0,2,1800.0,1800.0
1546,2295,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
1546,3780,700.0,0.11,0.147,0.667,4.0,45,27.0,1,700.0,700.0
1546,4228,700.0,0.09,0.12,0.667,4.0,45,27.0,1,700.0,700.0
1546,432,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
1547,3916,1000.0,0.07,0.084,0.282,4.0,50,39.0,2,2000.0,2000.0
1547,1526,400.0,0.24,0.411,0.667,4.0,35,21.0,1,400.0,400.0
1547,1544,900.0,0.1,0.12,0.282,4.0,50,39.0,2,1800.0,1800.0
1548,4222,800.0,0.05,0.067,0.282,4.0,45,35.1,2,1600.0,1600.0
1548,4224,400.0,0.05,0.067,0.667,4.0,45,27.0,1,400.0,400.0
1548,4225,800.0,0.05,0.067,0.282,4.0,45,35.1,2,1600.0,1600.0
1548,4227,700.0,0.05,0.067,0.667,4.0,45,27.0,1,700.0,700.0
1549,2645,400.0,0.07,0.093,0.667,4.0,45,27.0,1,400.0,400.0
1549,3611,400.0,0.59,0.885,0.667,4.0,40,24.0,1,400.0,400.0
1549,4229,400.0,0.1,0.133,0.667,4.0,45,27.0,1,400.0,400.0
1550,1574,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
1550,3915,900.0,0.3,0.4,0.282,4.0,45,35.1,1,900.0,900.0
1550,4226,900.0,0.05,0.067,0.282,4.0,45,35.1,1,900.0,900.0
1551,2260,400.0,0.05,0.067,0.667,4.0,45,27.0,1,400.0,400.0
1551,2647,400.0,0.17,0.227,0.667,4.0,45,27.0,1,400.0,400.0
1551,3614,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
1552,1575,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1552,2027,400.0,0.3,0.45,0.667,4.0,40,24.0,1,400.0,400.0
1552,3173,400.0,0.09,0.135,0.667,4.0,40,24.0,1,400.0,400.0
1552,1013,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
1553,1557,400.0,0.15,0.18,0.667,4.0,50,30.0,1,400.0,400.0
1553,2269,400.0,0.25,0.3,0.667,4.0,50,30.0,1,400.0,400.0
1553,3612,400.0,0.11,0.147,0.667,4.0,45,27.0,1,400.0,400.0
1554,3612,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
1554,4543,500.0,0.04,0.06,0.667,4.0,40,24.0,1,500.0,500.0
1554,4544,900.0,0.06,0.06,0.282,4.0,60,46.8,3,2700.0,2700.0
1554,4545,900.0,0.07,0.07,0.282,4.0,60,46.8,3,2700.0,2700.0
1555,3754,900.0,0.13,0.13,0.282,4.0,60,46.8,3,2700.0,2700.0
1555,4544,900.0,0.18,0.18,0.282,4.0,60,46.8,3,2700.0,2700.0
1555,4635,400.0,0.3,0.514,0.667,4.0,35,21.0,1,400.0,400.0
1556,4015,1100.0,0.05,0.05,0.282,4.0,60,46.8,3,3300.0,3300.0
1556,4016,800.0,0.05,0.06,0.282,4.0,50,39.0,1,800.0,800.0
1556,4017,800.0,0.05,0.06,0.282,4.0,50,39.0,2,1600.0,1600.0
1556,4018,900.0,0.05,0.05,0.282,4.0,60,46.8,3,2700.0,2700.0
1557,3756,400.0,0.22,0.264,0.667,4.0,50,30.0,1,400.0,400.0
1557,4624,400.0,0.09,0.135,0.667,4.0,40,24.0,1,400.0,400.0
1557,1553,400.0,0.15,0.18,0.667,4.0,50,30.0,1,400.0,400.0
1558,4580,800.0,0.04,0.048,0.282,4.0,50,39.0,2,1600.0,1600.0
1558,4581,800.0,0.04,0.037,0.282,4.0,65,50.7,2,1600.0,1600.0
1558,4582,400.0,0.05,0.06,0.667,4.0,50,30.0,1,400.0,400.0
1559,1567,800.0,0.33,0.305,0.282,4.0,65,50.7,2,1600.0,1600.0
1559,4581,800.0,0.05,0.046,0.282,4.0,65,50.7,2,1600.0,1600.0
1559,4625,400.0,0.37,0.555,0.667,4.0,40,24.0,1,400.0,400.0
1560,4019,1100.0,0.36,0.36,0.282,4.0,60,46.8,3,3300.0,3300.0
1560,4351,1100.0,0.29,0.232,0.282,4.0,75,58.5,2,2200.0,2200.0
1561,4286,1400.0,0.05,0.04,0.282,4.0,75,58.5,2,2800.0,2800.0
1561,4287,700.0,0.05,0.06,0.667,4.0,50,30.0,2,1400.0,1400.0
1561,4288,1100.0,0.05,0.04,0.282,4.0,75,58.5,2,2200.0,2200.0
1562,1565,1800.0,0.96,0.606,0.225,4.0,95,77.5,2,3600.0,3600.0
1563,4192,1000.0,0.06,0.048,0.282,4.0,75,58.5,2,2000.0,2000.0
1563,4196,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
1563,4197,1400.0,0.05,0.055,0.225,4.0,55,44.9,2,2800.0,2800.0
1564,4195,900.0,0.09,0.098,0.282,4.0,55,42.9,2,1800.0,1800.0
1564,4198,1000.0,0.05,0.043,0.282,4.0,70,54.6,2,2000.0,2000.0
1564,4202,900.0,0.05,0.055,0.282,4.0,55,42.9,1,900.0,900.0
1565,1993,900.0,0.3,0.24,0.282,4.0,75,58.5,1,900.0,900.0
1565,1992,1800.0,0.57,0.36,0.225,4.0,95,77.5,2,3600.0,3600.0
1566,1567,400.0,0.47,0.705,0.667,4.0,40,24.0,1,400.0,400.0
1566,4624,400.0,0.21,0.315,0.667,4.0,40,24.0,1,400.0,400.0
1566,4625,400.0,0.08,0.12,0.667,4.0,40,24.0,1,400.0,400.0
1567,3781,800.0,0.22,0.203,0.282,4.0,65,50.7,2,1600.0,1600.0
1567,1559,800.0,0.33,0.305,0.282,4.0,65,50.7,2,1600.0,1600.0
1567,1566,400.0,0.47,0.705,0.667,4.0,40,24.0,1,400.0,400.0
1568,3781,800.0,0.07,0.065,0.282,4.0,65,50.7,2,1600.0,1600.0
1568,4642,800.0,0.09,0.083,0.282,4.0,65,50.7,2,1600.0,1600.0
1568,4643,400.0,0.08,0.16,0.667,4.0,30,18.0,1,400.0,400.0
1568,4644,400.0,0.09,0.12,0.667,4.0,45,27.0,1,400.0,400.0
1569,2244,400.0,0.3,0.514,0.667,4.0,35,21.0,1,400.0,400.0
1569,4001,800.0,0.49,0.535,0.282,4.0,55,42.9,2,1600.0,1600.0
1569,4642,800.0,0.05,0.046,0.282,4.0,65,50.7,2,1600.0,1600.0
1570,2434,400.0,0.55,0.733,0.667,4.0,45,27.0,1,400.0,400.0
1570,3614,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
1570,3615,400.0,0.09,0.108,0.667,4.0,50,30.0,1,400.0,400.0
1571,3615,400.0,0.22,0.264,0.667,4.0,50,30.0,1,400.0,400.0
1571,4803,900.0,0.14,0.168,0.282,4.0,50,39.0,2,1800.0,1800.0
1572,1593,400.0,0.3,0.45,0.667,4.0,40,24.0,1,400.0,400.0
1572,4037,900.0,0.3,0.327,0.282,4.0,55,42.9,2,1800.0,1800.0
1573,1586,400.0,0.32,0.48,0.667,4.0,40,24.0,1,400.0,400.0
1573,1588,400.0,0.14,0.187,0.667,4.0,45,27.0,1,400.0,400.0
1573,4542,900.0,0.08,0.096,0.282,4.0,50,39.0,1,900.0,900.0
1573,4800,900.0,0.12,0.144,0.282,4.0,50,39.0,2,1800.0,1800.0
1574,2282,400.0,0.22,0.33,0.667,4.0,40,24.0,1,400.0,400.0
1574,4567,400.0,0.21,0.315,0.667,4.0,40,24.0,1,400.0,400.0
1574,4568,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
1574,1550,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
1575,2433,1000.0,0.1,0.12,0.282,4.0,50,39.0,2,2000.0,2000.0
1575,4161,1000.0,0.17,0.185,0.282,4.0,55,42.9,2,2000.0,2000.0
1575,1552,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1576,1586,400.0,0.22,0.33,0.667,4.0,40,24.0,1,400.0,400.0
1576,4564,400.0,0.05,0.075,0.667,4.0,40,24.0,1,400.0,400.0
1576,4567,400.0,0.1,0.15,0.667,4.0,40,24.0,1,400.0,400.0
1577,3915,900.0,0.05,0.067,0.282,4.0,45,35.1,2,1800.0,1800.0
1577,3916,1000.0,0.06,0.072,0.282,4.0,50,39.0,3,3000.0,3000.0
1577,3917,800.0,0.06,0.08,0.282,4.0,45,35.1,2,1600.0,1600.0
1577,3918,900.0,0.05,0.06,0.282,4.0,50,39.0,3,2700.0,2700.0
1578,4159,400.0,0.06,0.09,0.667,4.0,40,24.0,1,400.0,400.0
1578,4160,1000.0,0.05,0.055,0.282,4.0,55,42.9,2,2000.0,2000.0
1578,4161,1000.0,0.05,0.055,0.282,4.0,55,42.9,2,2000.0,2000.0
1579,1580,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
1579,2027,400.0,0.09,0.135,0.667,4.0,40,24.0,1,400.0,400.0
1579,2636,400.0,0.21,0.315,0.667,4.0,40,24.0,1,400.0,400.0
1580,1581,600.0,0.4,0.6,0.667,4.0,40,24.0,1,600.0,600.0
1580,2060,600.0,0.37,0.493,0.667,4.0,45,27.0,1,600.0,600.0
1580,1579,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
1581,2642,600.0,0.1,0.15,0.667,4.0,40,24.0,1,600.0,600.0
1581,1580,600.0,0.4,0.6,0.667,4.0,40,24.0,1,600.0,600.0
1581,448,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
1582,3465,600.0,0.23,0.46,0.667,4.0,30,18.0,1,600.0,600.0
1582,4108,1000.0,0.05,0.06,0.282,4.0,50,39.0,2,2000.0,2000.0
1582,4158,1000.0,0.15,0.164,0.282,4.0,55,42.9,2,2000.0,2000.0
1583,3616,400.0,0.19,0.253,0.667,4.0,45,27.0,1,400.0,400.0
1583,4107,1000.0,0.05,0.06,0.282,4.0,50,39.0,2,2000.0,2000.0
1583,4108,1000.0,0.07,0.084,0.282,4.0,50,39.0,2,2000.0,2000.0
1584,1589,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
1584,1603,400.0,0.36,0.54,0.667,4.0,40,24.0,1,400.0,400.0
1584,2284,400.0,0.09,0.154,0.667,4.0,35,21.0,1,400.0,400.0
1584,4566,400.0,0.27,0.405,0.667,4.0,40,24.0,1,400.0,400.0
1585,1604,500.0,0.07,0.093,0.667,4.0,45,27.0,1,500.0,500.0
1585,2640,400.0,0.22,0.377,0.667,4.0,35,21.0,1,400.0,400.0
1585,3616,400.0,0.31,0.413,0.667,4.0,45,27.0,1,400.0,400.0
1586,1587,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1586,1573,400.0,0.32,0.48,0.667,4.0,40,24.0,1,400.0,400.0
1586,1576,400.0,0.22,0.33,0.667,4.0,40,24.0,1,400.0,400.0
1587,1588,400.0,0.32,0.48,0.667,4.0,40,24.0,1,400.0,400.0
1587,1589,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1587,1586,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1587,434,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
1588,1590,400.0,0.14,0.187,0.667,4.0,45,27.0,1,400.0,400.0
1588,4802,300.0,0.13,0.195,0.667,4.0,40,24.0,1,300.0,300.0
1588,1573,400.0,0.14,0.187,0.667,4.0,45,27.0,1,400.0,400.0
1588,1587,400.0,0.32,0.48,0.667,4.0,40,24.0,1,400.0,400.0
1589,1590,400.0,0.32,0.48,0.667,4.0,40,24.0,1,400.0,400.0
1589,2495,400.0,0.11,0.165,0.667,4.0,40,24.0,1,400.0,400.0
1589,1584,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
1589,1587,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1590,3617,400.0,0.26,0.347,0.667,4.0,45,27.0,1,400.0,400.0
1590,1588,400.0,0.14,0.187,0.667,4.0,45,27.0,1,400.0,400.0
1590,1589,400.0,0.32,0.48,0.667,4.0,40,24.0,1,400.0,400.0
1591,1593,400.0,0.22,0.33,0.667,4.0,40,24.0,1,400.0,400.0
1591,3386,400.0,0.13,0.195,0.667,4.0,40,24.0,1,400.0,400.0
1591,435,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
1592,1601,400.0,0.25,0.333,0.667,4.0,45,27.0,1,400.0,400.0
1592,2652,400.0,0.08,0.12,0.667,4.0,40,24.0,1,400.0,400.0
1592,2653,400.0,0.32,0.48,0.667,4.0,40,24.0,1,400.0,400.0
1592,3617,400.0,0.08,0.107,0.667,4.0,45,27.0,1,400.0,400.0
1593,1594,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1593,1572,400.0,0.3,0.45,0.667,4.0,40,24.0,1,400.0,400.0
1593,1591,400.0,0.22,0.33,0.667,4.0,40,24.0,1,400.0,400.0
1594,1596,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1594,2653,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1594,1593,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1594,436,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
1595,3997,800.0,0.05,0.055,0.282,4.0,55,42.9,2,1600.0,1600.0
1595,3998,900.0,0.05,0.055,0.282,4.0,55,42.9,2,1800.0,1800.0
1595,3994,1000.0,0.06,0.065,0.282,4.0,55,42.9,2,2000.0,2000.0
1595,3996,800.0,0.07,0.084,0.282,4.0,50,39.0,2,1600.0,1600.0
1596,1598,400.0,0.29,0.435,0.667,4.0,40,24.0,1,400.0,400.0
1596,4708,500.0,0.26,0.347,0.667,4.0,45,27.0,1,500.0,500.0
1596,1594,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
1597,1598,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
1597,2258,400.0,0.29,0.435,0.667,4.0,40,24.0,1,400.0,400.0
1597,4707,500.0,0.04,0.053,0.667,4.0,45,27.0,1,500.0,500.0
1597,4708,500.0,0.04,0.053,0.667,4.0,45,27.0,1,500.0,500.0
1598,1599,400.0,0.09,0.135,0.667,4.0,40,24.0,1,400.0,400.0
1598,1596,400.0,0.29,0.435,0.667,4.0,40,24.0,1,400.0,400.0
1598,1597,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
1598,437,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
1599,4709,800.0,0.06,0.055,0.282,4.0,65,50.7,2,1600.0,1600.0
1599,1626,800.0,0.5,0.462,0.282,4.0,65,50.7,2,1600.0,1600.0
1599,1598,400.0,0.09,0.135,0.667,4.0,40,24.0,1,400.0,400.0
